captured_at,experiment_id,elapsed_seconds,voltage_V,current_mA,power_mW,temperature_C
2026-09-09T16:35:37.617042-07:00,2,16127.328,12.967383,34.008,440.9856,31.8125
2026-09-09T16:35:38.617901-07:00,2,16128.329,12.967188,33.06,428.6848,31.8125
2026-09-09T16:35:39.616770-07:00,2,16129.329,12.966797,33.348,432.6528,31.8125
2026-09-09T16:35:40.619013-07:00,2,16130.33,12.966992,34.368,445.6704,31.8125
2026-09-09T16:35:41.618588-07:00,2,16131.33,12.967188,33.548,435.0208,31.8125
2026-09-09T16:35:42.619692-07:00,2,16132.331,12.967383,33.692,436.8896,31.8125
2026-09-09T16:35:43.618773-07:00,2,16133.331,12.967188,34.676,449.6384,31.8203
2026-09-09T16:35:44.619988-07:00,2,16134.332,12.967188,34.076,441.8432,31.8203
2026-09-09T16:35:45.620397-07:00,2,16135.332,12.967188,33.836,438.7712,31.8125
2026-09-09T16:35:46.621424-07:00,2,16136.333,12.967383,34.36,445.9392,31.8203
2026-09-09T16:35:47.621632-07:00,2,16137.333,12.967188,34.364,445.8112,31.8125
2026-09-09T16:35:48.623216-07:00,2,16138.334,12.967188,34.156,442.88,31.8203
2026-09-09T16:35:49.621805-07:00,2,16139.334,12.967188,35.204,456.4992,31.8203
2026-09-09T16:35:50.624969-07:00,2,16140.331,12.966992,35.268,457.2928,31.8203
2026-09-09T16:35:51.623318-07:00,2,16141.331,12.967188,34.5,447.36,31.8281
2026-09-09T16:35:52.625197-07:00,2,16142.332,12.967383,34.964,453.6448,31.8203
2026-09-09T16:35:53.623891-07:00,2,16143.332,12.967188,35.448,449.9584,31.8281
2026-09-09T16:35:54.625040-07:00,2,16144.333,12.967383,35.392,458.9184,31.8203
2026-09-09T16:35:55.625085-07:00,2,16145.333,12.967773,36.056,467.584,31.8203
2026-09-09T16:35:56.626625-07:00,2,16146.334,12.967383,35.128,455.488,31.8203
2026-09-09T16:35:57.626780-07:00,2,16147.334,12.967383,35.42,459.3152,31.8203
2026-09-09T16:35:58.627539-07:00,2,16148.335,12.967383,36.344,471.2832,31.8203
2026-09-09T16:35:59.626870-07:00,2,16149.335,12.967383,35.576,461.312,31.8281
2026-09-09T16:36:00.628095-07:00,2,16150.336,12.967578,35.5,460.352,31.8281
2026-09-09T16:36:01.628342-07:00,2,16151.336,12.967383,36.588,474.4192,31.8359
2026-09-09T16:36:02.629480-07:00,2,16152.337,12.967773,36.052,467.4816,31.8359
2026-09-09T16:36:03.629578-07:00,2,16153.337,12.967773,35.572,461.2608,31.8359
2026-09-09T16:36:04.630097-07:00,2,16154.338,12.967578,36.66,475.3664,31.8438
2026-09-09T16:36:05.633424-07:00,2,16155.338,12.967383,36.5,473.2928,31.8516
2026-09-09T16:36:06.632848-07:00,2,16156.339,12.967578,35.756,463.6544,31.8516
2026-09-09T16:36:07.631083-07:00,2,16157.339,12.967773,36.624,474.9056,31.8516
2026-09-09T16:36:08.632954-07:00,2,16158.34,12.967773,36.508,473.6256,31.8516
2026-09-09T16:36:09.631982-07:00,2,16159.34,12.967773,35.88,465.28,31.8516
2026-09-09T16:36:10.634433-07:00,2,16160.341,12.967773,36.48,473.0752,31.8516
2026-09-09T16:36:11.634030-07:00,2,16161.341,12.967578,37.076,480.7936,31.8516
2026-09-09T16:36:12.634472-07:00,2,16162.342,12.967578,36.04,467.3408,31.8516
2026-09-09T16:36:13.635578-07:00,2,16163.342,12.967969,36.228,469.824,31.8516
2026-09-09T16:36:14.635159-07:00,2,16164.343,12.967969,36.956,479.2448,31.8516
2026-09-09T16:36:15.634960-07:00,2,16165.343,12.967773,35.988,466.7008,31.8516
2026-09-09T16:36:16.637854-07:00,2,16166.344,12.967773,36.852,477.9008,31.8516
2026-09-09T16:36:17.636724-07:00,2,16167.344,12.967773,36.1,468.1344,31.8516
2026-09-09T16:36:18.637462-07:00,2,16168.345,12.967773,35.58,461.4016,31.8516
2026-09-09T16:36:19.637007-07:00,2,16169.345,12.967578,36.544,473.856,31.8516
2026-09-09T16:36:20.639003-07:00,2,16170.346,12.967578,36.08,467.8784,31.8594
2026-09-09T16:36:21.639370-07:00,2,16171.346,12.967773,35.256,457.1904,31.8594
2026-09-09T16:36:22.639645-07:00,2,16172.347,12.967578,36.04,467.3152,31.8594
2026-09-09T16:36:23.639938-07:00,2,16173.347,12.967969,35.936,465.984,31.8594
2026-09-09T16:36:24.640219-07:00,2,16174.348,12.967773,34.9,452.5568,31.8672
2026-09-09T16:36:25.641045-07:00,2,16175.348,12.967773,35.196,456.4096,31.8672
2026-09-09T16:36:26.642168-07:00,2,16176.349,12.967578,35.76,463.6928,31.8672
2026-09-09T16:36:27.642247-07:00,2,16177.349,12.967773,34.552,448.0384,31.8594
2026-09-09T16:36:28.643190-07:00,2,16178.35,12.967773,34.712,450.1248,31.8594
2026-09-09T16:36:29.642105-07:00,2,16179.35,12.967773,35.308,457.8688,31.8594
2026-09-09T16:36:30.643529-07:00,2,16180.351,12.967578,34.316,445.0176,31.8594
2026-09-09T16:36:31.643599-07:00,2,16181.351,12.967773,34.104,442.24,31.8594
2026-09-09T16:36:32.644264-07:00,2,16182.352,12.967773,34.952,453.248,31.8594
2026-09-09T16:36:33.644673-07:00,2,16183.352,12.967188,34.228,443.8528,31.8594
2026-09-09T16:36:34.645293-07:00,2,16184.353,12.967578,33.556,435.1232,31.8672
2026-09-09T16:36:35.646734-07:00,2,16185.353,12.967383,34.524,447.6928,31.8672
2026-09-09T16:36:36.646562-07:00,2,16186.354,12.967578,33.416,433.3056,31.8594
2026-09-09T16:36:37.646721-07:00,2,16187.354,12.967383,34.22,443.7504,31.8672
2026-09-09T16:36:38.648341-07:00,2,16188.355,12.967773,33.9,439.6032,31.8672
2026-09-09T16:36:39.647102-07:00,2,16189.355,12.967578,33.252,431.168,31.8672
2026-09-09T16:36:40.649648-07:00,2,16190.356,12.967383,33.848,438.9248,31.8672
2026-09-09T16:36:41.648982-07:00,2,16191.356,12.967578,34.252,444.1856,31.8672
2026-09-09T16:36:42.650284-07:00,2,16192.357,12.967578,33.128,429.5936,31.8672
2026-09-09T16:36:43.651100-07:00,2,16193.357,12.967188,33.484,434.1888,31.8672
2026-09-09T16:36:44.650326-07:00,2,16194.358,12.967578,34.24,443.9808,31.8672
2026-09-09T16:36:45.652184-07:00,2,16195.358,12.967578,33.3,431.808,31.8672
2026-09-09T16:36:46.653325-07:00,2,16196.359,12.967383,33.228,430.848,31.8672
2026-09-09T16:36:47.651817-07:00,2,16197.359,12.967578,34.152,442.8544,31.8672
2026-09-09T16:36:48.653616-07:00,2,16198.36,12.967383,33.452,433.7792,31.8672
2026-09-09T16:36:49.653022-07:00,2,16199.36,12.967188,32.984,427.7248,31.8672
2026-09-09T16:36:50.653990-07:00,2,16200.357,12.967383,34.012,441.0496,31.8672
2026-09-09T16:36:51.655886-07:00,2,16201.357,12.967383,33.628,436.0448,31.8672
2026-09-09T16:36:52.656202-07:00,2,16202.358,12.967383,32.908,426.7392,31.8672
2026-09-09T16:36:54.297911-07:00,2,16203.358,12.967383,33.76,437.7856,31.8672
2026-09-09T16:36:55.415515-07:00,2,16204.359,12.967383,33.776,437.9648,31.8594
2026-09-09T16:36:56.255756-07:00,2,16205.359,12.967383,32.86,426.0992,31.8594
2026-09-09T16:36:56.948081-07:00,2,16206.36,12.967383,33.504,434.4448,31.8594
2026-09-09T16:36:57.656624-07:00,2,16207.36,12.967188,32.828,425.6768,31.8672
2026-09-09T16:36:58.675819-07:00,2,16208.361,12.967578,33.36,432.5888,31.8672
2026-09-09T16:36:59.740129-07:00,2,16209.361,12.967383,33.972,440.5376,31.8594
2026-09-09T16:37:01.270700-07:00,2,16210.362,12.967383,32.72,424.4864,31.8594
2026-09-09T16:37:02.709429-07:00,2,16211.362,12.967188,33.168,430.0672,31.8594
2026-09-09T16:37:03.576815-07:00,2,16212.363,12.967578,33.864,439.1296,31.8594
2026-09-09T16:37:04.775897-07:00,2,16213.363,12.967383,33.344,432.384,31.8594
2026-09-09T16:37:05.596099-07:00,2,16214.364,12.967188,33.068,428.7744,31.8516
2026-09-09T16:37:06.463416-07:00,2,16215.364,12.967383,34.248,444.0704,31.8516
2026-09-09T16:37:07.432296-07:00,2,16216.365,12.967383,33.48,434.3936,31.8438
2026-09-09T16:37:08.415023-07:00,2,16217.365,12.966992,32.92,427.1232,31.8438
2026-09-09T16:37:09.350689-07:00,2,16218.366,12.967383,34.288,444.6336,31.8438
2026-09-09T16:37:10.298936-07:00,2,16219.366,12.967188,34.308,444.9024,31.8438
2026-09-09T16:37:11.360807-07:00,2,16220.367,12.967383,33.548,435.008,31.8359
2026-09-09T16:37:12.106346-07:00,2,16221.367,12.967383,34.388,445.9136,31.8359
2026-09-09T16:37:12.719053-07:00,2,16222.368,12.967383,34.808,451.3536,31.8359
2026-09-09T16:37:13.665029-07:00,2,16223.368,12.967383,33.88,439.3472,31.8359
2026-09-09T16:37:14.689627-07:00,2,16224.369,12.967383,34.44,446.592,31.8359
2026-09-09T16:37:15.676124-07:00,2,16225.369,12.967383,35.188,456.3072,31.8359
2026-09-09T16:37:16.670960-07:00,2,16226.37,12.967188,34.352,445.4272,31.8281
2026-09-09T16:37:17.670557-07:00,2,16227.37,12.967578,34.516,447.5776,31.8359
2026-09-09T16:37:19.425804-07:00,2,16228.371,12.967188,35.448,459.6736,31.8359
2026-09-09T16:37:20.406624-07:00,2,16229.371,12.967188,34.172,443.328,31.8359
2026-09-09T16:37:21.191413-07:00,2,16230.372,12.967773,35.644,462.2336,31.8359
2026-09-09T16:37:21.896808-07:00,2,16231.372,12.967578,35.104,455.2192,31.8359
2026-09-09T16:37:22.804748-07:00,2,16232.373,12.967578,34.316,445.2608,31.8281
2026-09-09T16:37:23.808985-07:00,2,16233.373,12.967578,35.328,458.368,31.8281
2026-09-09T16:37:26.030680-07:00,2,16234.374,12.967578,35.548,460.9536,31.8359
2026-09-09T16:37:27.230360-07:00,2,16235.374,12.967383,34.78,451.008,31.8281
2026-09-09T16:37:28.042151-07:00,2,16236.375,12.967578,35.624,461.9648,31.8203
2026-09-09T16:37:28.878562-07:00,2,16237.375,12.967578,35.924,465.8176,31.8203
2026-09-09T16:37:29.696630-07:00,2,16238.376,12.967578,34.904,452.608,31.8281
2026-09-09T16:37:30.712692-07:00,2,16239.376,12.967578,35.432,459.4304,31.8281
2026-09-09T16:37:31.631098-07:00,2,16240.377,12.967383,35.7,463.296,31.8281
2026-09-09T16:37:32.488854-07:00,2,16241.377,12.967578,35.048,454.464,31.8359
2026-09-09T16:37:33.368457-07:00,2,16242.378,12.967773,35.2,456.4736,31.8281
2026-09-09T16:37:34.379656-07:00,2,16243.378,12.967578,35.952,466.2016,31.8281
2026-09-09T16:37:35.455193-07:00,2,16244.379,12.967578,34.824,451.8016,31.8281
2026-09-09T16:37:36.393587-07:00,2,16245.379,12.967383,34.46,446.8352,31.8281
2026-09-09T16:37:37.101298-07:00,2,16246.38,12.967578,35.684,462.7072,31.8203
2026-09-09T16:37:38.063151-07:00,2,16247.38,12.967383,35.124,455.4496,31.8281
2026-09-09T16:37:38.795709-07:00,2,16248.381,12.967383,34.336,445.2608,31.8281
2026-09-09T16:37:39.679683-07:00,2,16249.381,12.967773,35.1,455.1552,31.8281
2026-09-09T16:37:40.681727-07:00,2,16250.382,12.967383,33.82,438.848,31.8203
2026-09-09T16:37:41.683685-07:00,2,16251.382,12.967773,34.724,450.304,31.8281
2026-09-09T16:37:42.760265-07:00,2,16252.383,12.967383,34.852,451.9168,31.8281
2026-09-09T16:37:43.687734-07:00,2,16253.383,12.967383,33.616,435.9168,31.8203
2026-09-09T16:37:47.710665-07:00,2,16254.384,12.967383,34.004,440.9472,31.8281
2026-09-09T16:37:50.881279-07:00,2,16255.384,12.967383,34.428,446.4256,31.8359
2026-09-09T16:37:53.902658-07:00,2,16256.385,12.967383,33.344,432.3968,31.8438
2026-09-09T16:38:00.281356-07:00,2,16257.385,12.967383,33.312,431.9616,31.8359
2026-09-09T16:38:01.909643-07:00,2,16258.386,12.967188,33.952,440.256,31.8359
2026-09-09T16:38:02.763701-07:00,2,16259.386,12.967383,33.064,428.7488,31.8359
2026-09-09T16:38:04.454141-07:00,2,16260.384,12.967188,32.688,423.8592,31.8359
2026-09-09T16:38:06.078725-07:00,2,16261.384,12.967578,33.468,433.984,31.8359
2026-09-09T16:38:08.179047-07:00,2,16262.385,12.966992,32.792,425.216,31.8438
2026-09-09T16:38:09.316778-07:00,2,16263.385,12.967578,32.392,420.0448,31.8359
2026-09-09T16:38:10.411134-07:00,2,16264.386,12.967188,33.304,431.8336,31.8359
2026-09-09T16:38:11.563750-07:00,2,16265.386,12.967383,33.192,430.4128,31.8438
2026-09-09T16:38:12.485664-07:00,2,16266.387,12.967188,32.352,419.4816,31.8516
2026-09-09T16:38:13.317566-07:00,2,16267.387,12.967383,33.14,429.7216,31.8516
2026-09-09T16:38:15.937780-07:00,2,16268.388,12.967188,33.516,434.5984,31.8516
2026-09-09T16:38:19.486837-07:00,2,16269.388,12.966992,32.524,421.7216,31.8516
2026-09-09T16:38:20.520950-07:00,2,16270.389,12.967188,33.08,428.928,31.8516
2026-09-09T16:38:21.363659-07:00,2,16271.389,12.967188,32.76,424.7936,31.8516
2026-09-09T16:38:22.243735-07:00,2,16272.39,12.967188,33.116,429.4144,31.8516
2026-09-09T16:38:22.998622-07:00,2,16273.39,12.967383,33.996,440.8192,31.8516
2026-09-09T16:38:23.680337-07:00,2,16274.391,12.967188,33.296,431.7696,31.8516
2026-09-09T16:38:24.400611-07:00,2,16275.391,12.967383,33.14,429.7216,31.8516
2026-09-09T16:38:25.012406-07:00,2,16276.392,12.966992,34.232,443.904,31.8594
2026-09-09T16:38:25.701437-07:00,2,16277.392,12.967188,33.72,437.2352,31.8594
2026-09-09T16:38:26.554176-07:00,2,16278.393,12.966992,33.192,430.3872,31.8594
2026-09-09T16:38:27.592690-07:00,2,16279.393,12.967188,34.204,443.5072,31.8594
2026-09-09T16:38:28.323554-07:00,2,16280.394,12.966992,34.076,441.8688,31.8594
2026-09-09T16:38:29.063895-07:00,2,16281.394,12.967383,33.276,431.5136,31.8672
2026-09-09T16:38:30.695205-07:00,2,16282.395,12.967383,34.072,441.792,31.8672
2026-09-09T16:38:31.443902-07:00,2,16283.395,12.967188,34.076,441.8944,31.875
2026-09-09T16:38:32.232069-07:00,2,16284.396,12.967188,33.36,432.5632,31.875
2026-09-09T16:38:32.928562-07:00,2,16285.396,12.967188,33.896,439.5264,31.875
2026-09-09T16:38:33.568950-07:00,2,16286.397,12.967188,34.496,447.3344,31.875
2026-09-09T16:38:34.311163-07:00,2,16287.397,12.967383,33.52,434.6624,31.8672
2026-09-09T16:38:34.917066-07:00,2,16288.398,12.967383,33.696,436.9152,31.8672
2026-09-09T16:38:35.701625-07:00,2,16289.398,12.967383,34.128,442.5472,31.8672
2026-09-09T16:38:36.585412-07:00,2,16290.399,12.967188,33.728,437.3248,31.875
2026-09-09T16:38:37.887720-07:00,2,16291.399,12.966992,33.432,433.536,31.875
2026-09-09T16:38:39.032783-07:00,2,16292.4,12.967188,34.396,438.4384,31.875
2026-09-09T16:38:39.763186-07:00,2,16293.4,12.966992,33.296,431.7568,31.875
2026-09-09T16:38:40.565633-07:00,2,16294.401,12.967383,34.264,444.3136,31.875
2026-09-09T16:38:41.247625-07:00,2,16295.401,12.966992,33.952,440.2432,31.875
2026-09-09T16:38:42.029044-07:00,2,16296.402,12.966992,33.156,429.9136,31.875
2026-09-09T16:38:42.735432-07:00,2,16297.402,12.966992,33.896,439.5392,31.8828
2026-09-09T16:38:43.582565-07:00,2,16298.403,12.967188,33.992,440.768,31.8828
2026-09-09T16:38:44.210546-07:00,2,16299.403,12.966992,33.028,428.2624,31.8828
2026-09-09T16:38:44.831225-07:00,2,16300.404,12.967188,33.592,435.5584,31.8828
2026-09-09T16:38:45.566835-07:00,2,16301.404,12.967188,34.22,443.7504,31.875
2026-09-09T16:38:46.645599-07:00,2,16302.405,12.967188,33.056,428.6592,31.875
2026-09-09T16:38:47.389246-07:00,2,16303.405,12.966992,33.328,432.1664,31.875
2026-09-09T16:38:48.147780-07:00,2,16304.406,12.967188,34.052,441.536,31.875
2026-09-09T16:38:49.087828-07:00,2,16305.406,12.967188,33.236,430.976,31.875
2026-09-09T16:38:49.759694-07:00,2,16306.407,12.966992,33.104,429.2608,31.8828
2026-09-09T16:38:50.677531-07:00,2,16307.407,12.966797,33.812,438.4128,31.8828
2026-09-09T16:38:51.449150-07:00,2,16308.408,12.966992,33.452,433.7408,31.8828
2026-09-09T16:38:52.343908-07:00,2,16309.408,12.966992,32.856,426.048,31.8828
2026-09-09T16:38:53.062368-07:00,2,16310.409,12.967188,33.84,438.784,31.8828
2026-09-09T16:38:53.781112-07:00,2,16311.409,12.966992,33.536,434.88,31.8828
2026-09-09T16:38:54.593564-07:00,2,16312.41,12.966992,32.74,424.5248,31.8828
2026-09-09T16:38:55.440166-07:00,2,16313.41,12.967188,33.372,432.7552,31.875
2026-09-09T16:38:56.070384-07:00,2,16314.411,12.967188,32.7,424.0128,31.8828
2026-09-09T16:38:56.771617-07:00,2,16315.411,12.966992,33.332,432.2048,31.875
2026-09-09T16:38:57.611234-07:00,2,16316.412,12.966797,33.736,437.4656,31.875
2026-09-09T16:38:58.719947-07:00,2,16317.412,12.966992,32.608,422.7968,31.8828
2026-09-09T16:38:59.681010-07:00,2,16318.413,12.966992,33.004,427.9424,31.8906
2026-09-09T16:39:00.703558-07:00,2,16319.413,12.966992,33.64,436.224,31.8984
2026-09-09T16:39:01.746628-07:00,2,16320.41,12.967188,32.728,424.3968,31.8984
2026-09-09T16:39:02.706854-07:00,2,16321.41,12.966992,32.704,424.064,31.9063
2026-09-09T16:39:03.386095-07:00,2,16322.411,12.966797,33.588,435.5072,31.9141
2026-09-09T16:39:04.009336-07:00,2,16323.411,12.966992,32.868,426.176,31.9141
2026-09-09T16:39:04.795751-07:00,2,16324.412,12.966992,32.444,420.7104,31.8984
2026-09-09T16:39:05.802264-07:00,2,16325.412,12.966992,33.524,434.7136,31.9063
2026-09-09T16:39:06.743297-07:00,2,16326.413,12.966992,33.096,429.1584,31.9063
2026-09-09T16:39:07.547222-07:00,2,16327.413,12.966992,32.424,420.4544,31.9063
2026-09-09T16:39:08.704098-07:00,2,16328.414,12.966992,33.384,432.8832,31.9063
2026-09-09T16:39:11.104324-07:00,2,16329.414,12.966992,33.436,433.536,31.9063
2026-09-09T16:39:11.962972-07:00,2,16330.415,12.966602,32.604,422.7584,31.9063
2026-09-09T16:39:12.821596-07:00,2,16331.415,12.967188,33.384,432.896,31.8984
2026-09-09T16:39:13.677772-07:00,2,16332.416,12.966992,33.892,439.4624,31.8984
2026-09-09T16:39:14.382535-07:00,2,16333.416,12.966797,32.948,427.2512,31.8984
2026-09-09T16:39:15.132193-07:00,2,16334.417,12.966992,33.424,433.3952,31.9141
2026-09-09T16:39:15.926860-07:00,2,16335.417,12.966797,33.264,431.3472,31.9063
2026-09-09T16:39:16.837923-07:00,2,16336.418,12.967383,33.236,431.1552,31.9141
2026-09-09T16:39:17.745066-07:00,2,16337.418,12.966992,34.452,446.7584,31.9219
2026-09-09T16:39:19.731026-07:00,2,16338.419,12.966992,33.888,439.4368,31.9219
2026-09-09T16:39:20.590210-07:00,2,16339.419,12.966992,33.736,437.4656,31.9297
2026-09-09T16:39:21.259896-07:00,2,16340.42,12.966992,34.892,452.4288,31.9297
2026-09-09T16:39:22.040006-07:00,2,16341.42,12.966992,34.5,447.3728,31.9375
2026-09-09T16:39:22.845010-07:00,2,16342.421,12.966992,34.068,441.728,31.9375
2026-09-09T16:39:23.752973-07:00,2,16343.421,12.967188,35.092,455.0272,31.9375
2026-09-09T16:39:24.587814-07:00,2,16344.422,12.966992,35.188,456.3072,31.9297
2026-09-09T16:39:25.389492-07:00,2,16345.422,12.967188,34.468,446.9504,31.9297
2026-09-09T16:39:26.438906-07:00,2,16346.423,12.966992,35.336,458.2144,31.9297
2026-09-09T16:39:27.365437-07:00,2,16347.423,12.967188,35.816,464.4096,31.9297
2026-09-09T16:39:28.655275-07:00,2,16348.424,12.966992,34.904,452.6208,31.9297
2026-09-09T16:39:30.964960-07:00,2,16349.424,12.966992,35.576,461.312,31.9297
2026-09-09T16:39:32.003032-07:00,2,16350.425,12.966992,36.348,471.3344,31.9297
2026-09-09T16:39:32.894718-07:00,2,16351.425,12.967188,35.568,461.2224,31.9297
2026-09-09T16:39:33.821283-07:00,2,16352.426,12.967188,35.816,464.4224,31.9297
2026-09-09T16:39:34.743386-07:00,2,16353.426,12.967383,36.804,477.2352,31.9297
2026-09-09T16:39:35.606818-07:00,2,16354.427,12.967188,36.276,470.4128,31.9297
2026-09-09T16:39:36.356209-07:00,2,16355.427,12.966992,36.06,467.5712,31.9297
2026-09-09T16:39:37.232039-07:00,2,16356.428,12.967383,36.72,476.1344,31.9297
2026-09-09T16:39:38.052933-07:00,2,16357.428,12.967188,36.284,470.4896,31.9375
2026-09-09T16:39:40.122173-07:00,2,16358.429,12.967383,37.092,481.1904,31.9375
2026-09-09T16:39:40.963922-07:00,2,16359.429,12.967578,37.168,481.9456,31.9375
2026-09-09T16:39:41.765044-07:00,2,16360.43,12.967383,36.636,475.0464,31.9375
2026-09-09T16:39:42.772412-07:00,2,16361.43,12.967383,37.668,488.448,31.9375
2026-09-09T16:39:43.686493-07:00,2,16362.431,12.967383,38.028,493.12,31.9375
2026-09-09T16:39:44.449127-07:00,2,16363.431,12.967578,37.112,481.2416,31.9297
2026-09-09T16:39:45.285943-07:00,2,16364.432,12.967969,37.764,489.6896,31.9297
2026-09-09T16:39:46.090375-07:00,2,16365.432,12.967578,38.448,498.5856,31.9297
2026-09-09T16:39:46.919759-07:00,2,16366.433,12.967578,37.516,486.4896,31.9375
2026-09-09T16:39:47.820227-07:00,2,16367.433,12.967578,37.812,490.3168,31.9375
2026-09-09T16:39:48.731779-07:00,2,16368.434,12.967773,38.648,501.1456,31.9453
2026-09-09T16:39:49.914398-07:00,2,16369.434,12.967773,37.932,491.904,31.9375
2026-09-09T16:39:50.886061-07:00,2,16370.435,12.967773,37.488,486.1056,31.9375
2026-09-09T16:39:52.032407-07:00,2,16371.435,12.967969,38.8,503.168,31.9453
2026-09-09T16:39:53.035635-07:00,2,16372.436,12.967969,38.344,497.2544,31.9453
2026-09-09T16:39:53.884605-07:00,2,16373.436,12.967773,37.776,489.8816,31.9375
2026-09-09T16:39:54.731833-07:00,2,16374.437,12.967969,38.768,502.7584,31.9453
2026-09-09T16:39:55.623360-07:00,2,16375.437,12.967773,38.648,501.1584,31.9453
2026-09-09T16:39:56.308902-07:00,2,16376.438,12.967969,37.92,491.712,31.9453
2026-09-09T16:39:57.055262-07:00,2,16377.438,12.967773,38.636,502.8864,31.9531
2026-09-09T16:39:57.996267-07:00,2,16378.439,12.968164,37.872,491.1488,31.9531
2026-09-09T16:39:59.068653-07:00,2,16379.439,12.967969,38.512,499.4304,31.9531
2026-09-09T16:40:01.515341-07:00,2,16380.436,12.968164,39.06,506.5344,31.9688
2026-09-09T16:40:02.644431-07:00,2,16381.436,12.967969,38.004,492.8128,31.9688
2026-09-09T16:40:03.448909-07:00,2,16382.437,12.968164,38.3,496.6912,31.9688
2026-09-09T16:40:04.192839-07:00,2,16383.437,12.968164,39.012,505.8816,31.9609
2026-09-09T16:40:05.253302-07:00,2,16384.438,12.967969,38.204,495.3984,31.9531
2026-09-09T16:40:06.912087-07:00,2,16385.438,12.967969,38.008,492.8896,31.9531
2026-09-09T16:40:07.959024-07:00,2,16386.439,12.967773,38.904,504.4736,31.9609
2026-09-09T16:40:08.960472-07:00,2,16387.439,12.967969,38.268,496.256,31.9609
2026-09-09T16:40:09.848734-07:00,2,16388.44,12.967773,37.668,488.4736,31.9453
2026-09-09T16:40:11.319209-07:00,2,16389.44,12.968164,38.616,500.7744,31.9531
2026-09-09T16:40:12.635560-07:00,2,16390.441,12.968164,38.336,497.1264,31.9609
2026-09-09T16:40:13.618803-07:00,2,16391.441,12.968164,37.512,486.4384,31.9688
2026-09-09T16:40:14.689655-07:00,2,16392.442,12.967969,38.228,495.7056,31.9609
2026-09-09T16:40:15.655905-07:00,2,16393.442,12.968359,38.42,498.2272,31.9531
2026-09-09T16:40:16.453724-07:00,2,16394.443,12.968359,37.316,483.904,31.9531
2026-09-09T16:40:17.166532-07:00,2,16395.443,12.967969,37.8,490.1888,31.9531
2026-09-09T16:40:18.056139-07:00,2,16396.444,12.968359,38.348,497.28,31.9453
2026-09-09T16:40:19.053534-07:00,2,16397.444,12.968164,37.308,483.8144,31.9531
2026-09-09T16:40:19.862183-07:00,2,16398.445,12.967969,37.396,484.928,31.9531
2026-09-09T16:40:20.993037-07:00,2,16399.445,12.968164,37.428,485.3504,31.9609
2026-09-09T16:40:27.694096-07:00,2,16400.446,12.967969,37.192,482.2912,31.9609
2026-09-09T16:40:30.023636-07:00,2,16401.446,12.968164,38.052,493.4656,31.9531
2026-09-09T16:40:32.882812-07:00,2,16402.447,12.967969,37.356,484.416,31.9531
2026-09-09T16:40:35.003705-07:00,2,16403.447,12.968164,36.424,472.512,31.9531
2026-09-09T16:40:38.101885-07:00,2,16404.448,12.968164,37.804,490.2144,31.9531
2026-09-09T16:40:39.410805-07:00,2,16405.448,12.968359,37.464,485.8112,31.9688
2026-09-09T16:40:40.780892-07:00,2,16406.449,12.967969,36.636,475.072,31.9688
2026-09-09T16:40:42.786044-07:00,2,16407.449,12.967969,37.436,485.4528,31.9609
2026-09-09T16:40:43.901441-07:00,2,16408.45,12.968164,37.572,487.2576,31.9531
2026-09-09T16:40:44.869203-07:00,2,16409.45,12.967969,36.528,473.664,31.9609
2026-09-09T16:40:45.780469-07:00,2,16410.451,12.968164,37.108,481.2032,31.9453
2026-09-09T16:40:46.725822-07:00,2,16411.451,12.967969,37.248,483.2128,31.9453
2026-09-09T16:40:47.341270-07:00,2,16412.452,12.968164,36.532,473.7408,31.9453
2026-09-09T16:40:48.221063-07:00,2,16413.452,12.968164,36.74,476.4416,31.9453
2026-09-09T16:40:49.060111-07:00,2,16414.453,12.968359,37.46,485.7856,31.9453
2026-09-09T16:40:49.963243-07:00,2,16415.453,12.967969,36.26,470.4128,31.9453
2026-09-09T16:40:50.797861-07:00,2,16416.454,12.968164,36.38,471.7696,31.9453
2026-09-09T16:40:51.622426-07:00,2,16417.454,12.968164,37.284,483.4688,31.9453
2026-09-09T16:40:52.662111-07:00,2,16418.455,12.968164,36.692,475.8272,31.9375
2026-09-09T16:40:53.311369-07:00,2,16419.455,12.968164,36.056,467.5584,31.9453
2026-09-09T16:40:54.026500-07:00,2,16420.456,12.968164,36.704,475.9552,31.9453
2026-09-09T16:40:54.881078-07:00,2,16421.456,12.967969,35.996,466.8032,31.9453
2026-09-09T16:40:55.715432-07:00,2,16422.457,12.967969,36.836,477.696,31.9453
2026-09-09T16:40:56.377355-07:00,2,16423.457,12.968164,36.828,477.5808,31.9453
2026-09-09T16:40:57.263869-07:00,2,16424.458,12.968164,35.912,465.6896,31.9531
2026-09-09T16:40:58.034260-07:00,2,16425.458,12.967969,36.572,474.24,31.9453
2026-09-09T16:40:58.851712-07:00,2,16426.459,12.968164,36.992,479.7056,31.9453
2026-09-09T16:40:59.627712-07:00,2,16427.459,12.967969,36.032,467.2512,31.9375
2026-09-09T16:41:00.244177-07:00,2,16428.46,12.967773,36.328,471.0656,31.9375
2026-09-09T16:41:01.188847-07:00,2,16429.46,12.967969,37.06,480.6016,31.9297
2026-09-09T16:41:02.003685-07:00,2,16430.461,12.967969,36.188,469.2864,31.9297
2026-09-09T16:41:03.138406-07:00,2,16431.461,12.967969,36.192,469.3248,31.9375
